x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.0166448429064682,-0.0020347654712154,-0.038586886657096,3.983198584508112,7.085592609268071,8.913982874784468,5,5,17,1,34,ourdata
0.0048721600945525,0.0202158944635998,-0.0101387795021298,3.1764788498647136,35.87034230584299,-2.492250497129239,5,5,17,1,34,ourdata
0.0163246277586448,0.0699474573490394,0.0059762155390435,-1.1568432808279523,28.32239911415745,16.787574017538535,5,5,17,1,34,ourdata
0.1494079644518726,0.0361868262322084,-0.0006427641493698,-4.427783099988461,21.18563135334601,28.81694548742363,5,5,17,1,34,ourdata
0.1316547969699793,-0.0139779590058753,0.0115235497986813,-24.323175358078363,7.491900344094953,30.02693063238661,5,5,17,1,34,ourdata
0.0272310650306193,-0.016286076115313,-0.0391933660260481,-16.632628207338136,21.34886095955344,24.138606500990228,5,5,17,1,34,ourdata
0.0969363588879713,-0.077482106479095,0.0368706448003361,-4.548081271995765,34.55947544265408,14.117985078032053,5,5,17,1,34,ourdata
0.1894038492658,-0.0848185618953641,0.0913580822395799,15.867528219188058,-4.523415641380325,-14.015386483128662,5,5,17,1,34,ourdata
0.1354284558947954,-0.0308277366153328,-0.0045073574994196,10.722407304603347,-42.133921248387935,-20.085100627626083,5,5,17,1,34,ourdata
0.0822949950904796,-0.0238569151150169,-0.0566162848194266,8.57919574768007,-34.616670016356785,-19.05545759823313,5,5,17,1,34,ourdata
0.1078812334594343,0.0032427721648743,-0.0160424031283575,14.946766317114852,-21.817094834604283,-25.5224274515294,5,5,17,1,34,ourdata
0.0708759914563956,0.0255979038823254,-0.0067556640065684,3.042097467431476,-15.79213114689611,-17.196783882923203,5,5,17,1,34,ourdata
0.023443297046927,0.0056664813555556,-0.0256510575557297,2.7822745405963767,0.2512228728046548,-20.152501992603923,5,5,17,1,34,ourdata
-0.0352153456660743,0.0241457016208011,0.0199375543356626,1.7460557264460077,12.526111957646185,-7.0282385160139205,5,5,17,1,34,ourdata
-0.1155478988358721,0.0006026693688226,0.0182373773202353,-4.317222141199904,7.588676376313611,21.550812424398515,5,5,17,1,34,ourdata
-0.1380629347007173,0.0076177003720024,-0.0008657773846047,-8.464879260612415,-11.20991936525046,30.109391344568472,5,5,17,1,34,ourdata
-0.0503739268287411,0.0032968239203509,-0.0430784717743364,-11.22453766709216,-2.5097789001817508,22.05843648736134,5,5,17,1,34,ourdata
-0.0727143835850369,-0.005009675515845,0.0106438852889985,-4.9069068284662105,24.94095527542758,1.98109802945399,5,5,17,1,34,ourdata
-0.2419968148198467,-0.004141688058937,0.0782584080013662,4.310716613583673,12.362484194654268,-10.385232360290985,5,5,17,1,34,ourdata
